NH continuous opacity from Stancil 2019
Wavelength (A), kappa for 15 temp (A^2/molecule)
        4701
          15
   500.0  1000.0  2000.0  2500.0  3000.0  3500.0  4000.0  4500.0  5000.0  5500.0  6000.0  7000.0  8000.0  9000.0 10000.0
  560.0  3.513413E-10  4.495107E-10  8.984167E-10  1.093241E-09  1.250110E-09  1.375947E-09  1.475876E-09  1.553168E-09  1.610504E-09  1.650605E-09  1.676308E-09  1.695437E-09  1.686840E-09  1.663754E-09  1.634276E-09
  561.0  4.025446E-10  4.913229E-10  8.878113E-10  1.063939E-09  1.211888E-09  1.335935E-09  1.438263E-09  1.519991E-09  1.582459E-09  1.627647E-09  1.658022E-09  1.684797E-09  1.681686E-09  1.662418E-09  1.635582E-09
  562.0  4.531516E-10  5.295087E-10  8.704889E-10  1.029925E-09  1.171717E-09  1.296576E-09  1.403381E-09  1.491041E-09  1.559634E-09  1.610504E-09  1.645857E-09  1.680344E-09  1.682419E-09  1.666541E-09  1.641901E-09
  563.0  5.004452E-10  5.619075E-10  8.473550E-10  9.932181E-10  1.132196E-09  1.260653E-09  1.373955E-09  1.468861E-09  1.544333E-09  1.601230E-09  1.641627E-09  1.683478E-09  1.690119E-09  1.676965E-09  1.653897E-09
  564.0  5.417021E-10  5.865448E-10  8.196647E-10  9.560935E-10  1.096051E-09  1.230958E-09  1.352629E-09  1.455846E-09  1.538669E-09  1.601664E-09  1.646915E-09  1.695365E-09  1.705645E-09  1.694330E-09  1.672053E-09
  565.0  5.743730E-10  6.017797E-10  7.890116E-10  9.210132E-10  1.066038E-09  1.210186E-09  1.341856E-09  1.454141E-09  1.544475E-09  1.613347E-09  1.663009E-09  1.716886E-09  1.729600E-09  1.719044E-09  1.696646E-09
  566.0  5.962619E-10  6.064413E-10  7.573016E-10  8.905527E-10  1.044850E-09  1.200837E-09  1.343812E-09  1.465567E-09  1.563235E-09  1.637466E-09  1.690845E-09  1.748604E-09  1.762299E-09  1.751266E-09  1.727730E-09
  567.0  6.056950E-10  5.999480E-10  7.267101E-10  8.673169E-10  1.035016E-09  1.205119E-09  1.360304E-09  1.491538E-09  1.596017E-09  1.674802E-09  1.730968E-09  1.790735E-09  1.803758E-09  1.790891E-09  1.765131E-09
  568.0  6.016700E-10  5.823979E-10  6.996225E-10  8.538497E-10  1.038809E-09  1.224860E-09  1.392696E-09  1.533005E-09  1.643428E-09  1.725690E-09  1.783507E-09  1.843131E-09  1.853684E-09  1.837552E-09  1.808451E-09
  569.0  5.839746E-10  5.546286E-10  6.785608E-10  8.525414E-10  1.058153E-09  1.261432E-09  1.441852E-09  1.590409E-09  1.705584E-09  1.790002E-09  1.848157E-09  1.905283E-09  1.911479E-09  1.890629E-09  1.857074E-09
