    225  '             1650.00'  'SnS  '   -4.770   6   -9.61409372D+01  6.87354139D+01 -1.87666919D+01  2.57978134D+00 -1.74958756D-01  4.71004689D-03 2 16 1 50 1
    226  '              816.00'  'S O  '   -5.359   6    2.97083271D+01 -2.07503029D+01  6.60523149D+00 -1.00460457D+00  7.58686201D-02 -2.22339827D-03 2 8 1 16 1
    227  '             1738.00'  'SrCl '   -4.160   6    7.70869113D+02 -4.75265096D+02  1.17076755D+02 -1.42705448D+01  8.62749255D-01 -2.06509231D-02 2 17 1 38 1
    228  '              938.00'  'SrF  '   -5.580   6    7.10648654D+02 -4.31779482D+02  1.04671517D+02 -1.25326760D+01  7.42445325D-01 -1.73460639D-02 2 9 1 38 1
    229  '              138.00'  'SrH  '   -1.660   6    1.75504979D+03 -1.10608040D+03  2.78170189D+02 -3.48162878D+01  2.16970999D+00 -5.37884508D-02 2 1 1 38 1
    230  '              838.00'  'SrO  '   -4.373   6   -1.22578844D+02 -2.03496764D+01  3.10716081D+01 -7.19845755D+00  6.59155952D-01 -2.15829716D-02 2 8 1 38 1
    231  '             1638.00'  'SrS  '   -3.480   6    2.03747075D+02 -1.21717122D+02  2.94203989D+01 -3.48646533D+00  2.05005845D-01 -4.75985101D-03 2 16 1 38 1
    232  '              873.00'  'TaO  '   -8.242   6    2.14836502D+03 -1.38688596D+03  3.58061723D+02 -4.60815246D+01  2.95709496D+00 -7.56026559D-02 2 8 1 73 1
    233  '              865.00'  'TbO  '   -7.300   6    2.01030790D+01 -5.83162112D+00  6.18756537D-01  3.79625360D-02 -7.36335465D-03  2.70365229D-04 2 8 1 65 1
    234  '             5252.00'  'TeTe '   -2.677   6    4.12893861D+02 -2.35795654D+02  5.36545357D+01 -5.97798928D+00  3.28690678D-01 -7.11131701D-03 1 52 2
    235  '             1752.00'  'TeCl '    0.000   6    3.09649731D+01 -1.45181408D+01  3.27525838D+00 -3.30021511D-01  1.68592636D-02 -3.48628848D-04 2 17 1 52 1
    236  '              152.00'  'TeH  '   -2.739   6   -1.29964115D+02  8.52837871D+01 -2.15599795D+01  2.70131732D+00 -1.65945594D-01  4.02701894D-03 2 1 1 52 1
    237  '              852.00'  'TeO  '   -3.900   6   -4.85762790D+01  3.99969450D+01 -1.20254342D+01  1.80694979D+00 -1.31604286D-01  3.76021115D-03 2 8 1 52 1
    238  '             1652.00'  'TeS  '   -3.500   6    1.35425487D+02 -7.30278783D+01  1.56919453D+01 -1.57105744D+00  7.34564810D-02 -1.20597122D-03 2 16 1 52 1
    239  '              890.00'  'ThO  '   -9.066   6    9.21467028D+02 -6.06585414D+02  1.59961005D+02 -2.09953984D+01  1.37251668D+00 -3.56597507D-02 2 8 1 90 1
    240  '              722.00'  'TiN  '   -4.900   6   -3.11609951D+01  2.62619778D+01 -7.43086865D+00  1.02822683D+00 -6.75445083D-02  1.72179962D-03 2 7 1 22 1
    241  '              822.00'  'TiO  '   -6.87    6    5.92027276D+02 -3.65351492D+02  9.03939514D+01 -1.10869716D+01  6.75722876D-01 -1.63144071D-02 2 8 1 22 1
    242  '             1622.00'  'TiS  '   -4.750   6    4.34317302D+02 -2.67507099D+02  6.61494632D+01 -8.07308229D+00  4.88582047D-01 -1.16932962D-02 2 16 1 22 1
    243  '             1781.00'  'TlCl '   -3.820   6    6.21667387D+02 -3.88409168D+02  9.72664747D+01 -1.20768537D+01  7.46306528D-01 -1.83350315D-02 2 17 1 81 1
    244  '              981.00'  'TlF  '   -4.570   6    2.83209841D+02 -1.69310453D+02  4.05881211D+01 -4.77510680D+00  2.77534676D-01 -6.33223826D-03 2 9 1 81 1
    245  '              181.00'  'TlH  '   -1.970   6    2.78081841D+03 -1.76474473D+03  4.46849560D+02 -5.63677911D+01  3.54315616D+00 -8.87082546D-02 2 1 1 81 1
    246  '              823.00'  'V O  '   -6.437   6    6.62090157D+02 -4.03350494D+02  9.82836218D+01 -1.18526504D+01  7.08429905D-01 -1.67235124D-02 2 8 1 23 1
    247  '              874.00'  'W O  '   -6.923   6   -8.81931862D+00  1.31360428D+01 -4.27733521D+00  6.59954927D-01 -4.65576391D-02  1.25577534D-03 2 8 1 74 1
    248  '             1770.00'  'YbCl '   -3.299   6    3.99884194D+02 -2.52951499D+02  6.45033782D+01 -8.14956843D+00  5.13299485D-01 -1.28708079D-02 2 17 1 70 1
    249  '              970.00'  'YbF  '   -4.800   6    3.08858089D+02 -1.86397312D+02  4.53010354D+01 -5.43135556D+00  3.23589844D-01 -7.63426028D-03 2 9 1 70 1
    250  '              170.00'  'YbH  '   -1.930   6    1.53361886D+03 -9.73332762D+02  2.46705591D+02 -3.11402174D+01  1.95866356D+00 -4.90463870D-02 2 1 1 70 1
    251  '             1739.00'  'Y Cl '   -5.423   6    3.24937757D+02 -1.91794267D+02  4.52348187D+01 -5.21021381D+00  2.94244320D-01 -6.45674856D-03 2 17 1 39 1
    252  '              939.00'  'Y F  '   -6.200   6    1.54548674D+02 -8.59265991D+01  1.79832990D+01 -1.62362561D+00  5.55883649D-02 -7.82636189D-05 2 9 1 39 1
    253  '              839.00'  'Y O  '   -7.413   6    3.36558446D+01 -4.42385014D-01 -4.77049741D+00  1.27806170D+00 -1.24443836D-01  4.30094160D-03 2 8 1 39 1
    254  '             1639.00'  'Y S  '   -5.450   6    3.16554092D+01 -1.48873285D+01  3.21802426D+00 -3.10202086D-01  1.50843535D-02 -2.95267290D-04 2 16 1 39 1
    255  '             1730.00'  'ZnCl '   -2.100   6    3.40767323D+02 -2.12942509D+02  5.37174066D+01 -6.71819677D+00  4.19687325D-01 -1.04588654D-02 2 17 1 30 1
    256  '              930.00'  'ZnF  '   -3.776   6    2.07849878D+02 -1.25470965D+02  3.07592262D+01 -3.72971865D+00  2.26368490D-01 -5.48201076D-03 2 9 1 30 1
    257  '              130.00'  'ZnH  '   -0.851   6   -9.68783267D+02  6.01662923D+02 -1.48093093D+02  1.81048448D+01 -1.09721013D+00  2.64032991D-02 2 1 1 30 1
    258  '              740.00'  'ZrN  '   -5.810   6    4.34468538D+00  3.93361017D+00 -1.88718819D+00  3.51297005D-01 -2.66424369D-02  7.39946943D-04 2 7 1 40 1
    259  '              840.00'  'ZrO  '   -7.890   6    4.27195765D+02 -2.51905561D+02  5.85682500D+01 -6.63032743D+00  3.67462428D-01 -7.92597014D-03 2 8 1 40 1
    260  '              858.00'  'CeO  '   -8.307   6    1.77447319D+01 -3.97320060D+00  1.35245582D-01  9.89762216D-02 -1.11421330D-02  3.62858597D-04 2 8 1 58 1
    261  '              122.00'  'TiH  '   -2.08    6    4.197503d+00   -1.152690D+00    0.2287068D+00   0.0D+00         0.0D+00         0.0D+00        2 1 1 22 1
    701  '             1301.01'  'Al+ H '    0.000   4    5.84394853D+01 -2.26330216D+01  3.02789107D+00 -1.24596887D-01 3 1 1 13 1 99 -1
    702  '             3308.01'  'As+ O'    0.000   3    3.86467649D+00 -4.40050682D-01  1.38539940D-01 3 8 1 33 1 99 -1
    703  '              104.01'  'Be+ H '    6.180   3    8.76965212D+00 -2.40439352D+00  2.53150254D-01 3 1 1 4 1 99 -1
    704  '              105.01'  'B + H '    6.346   3    8.16888251D+00 -2.06773304D+00  2.28091462D-01 3 1 1 5 1 99 -1
    705  '              508.01'  'B + O '    0.000   3    4.47038140D+00 -8.19175056D-01  1.51438486D-01 3 5 1 8 1 99 -1
    706  '              606.01'  'C C +'    5.936   3    3.39190153D+00 -3.90810544D-01  1.29593473D-01 2 6 2 99 -1
    707  '             4801.01'  'Cd+ H '    6.893   3    9.86414436D+00 -2.63243213D+00  2.76254720D-01 3 1 1 48 1 99 -1
    708  '              601.01'  'C + H '   7.175   5   -4.74034108D+02  2.39033237D+02 -4.46707469D+01  3.67911617D+00 -1.11712976D-01 3 1 1 6 1 99 -1
    709  '              607.01'  'C + N '   6.410   4    6.28845967D+00 -1.60985216D-01 -1.28988037D-01  2.11056489D-02 3 6 1 7 1 99 -1
    710  '              608.01'  'C + O '    2.922   4   -1.09351866D+01  5.87925152D+00 -7.74184648D-01  4.20604084D-02 3 6 1 8 1 99 -1
    711  '              101.01'  'H H +'   10.948   5   -2.89144623D+02  1.42465822D+02 -2.59860025D+01  2.08659519D+00 -6.12955123D-02 2 1 2 99 -1
    712  '             3501.01'  'H Br+'   7.920   4   -6.45068966D+00  4.05840931D+00 -5.65309587D-01  3.42330230D-02 3 1 1 35 1 99 -1
    713  '             1701.01'  'H Cl+'   8.314   4   -8.26797817D+00  4.72718358D+00 -6.54259022D-01  3.79486734D-02 3 1 1 17 1 99 -1
    714  '              202.01'  'HeHe+'   22.222   3    9.40102072D+00 -2.57356734D+00  2.74039818D-01 2 2 2 99 -1
    715  '              201.01'  'HeH +'   11.753   4    1.92336002D+01 -6.29837024D+00  6.76639034D-01 -1.49757687D-02 3 1 1 2 1 99 -1
    716  '              901.01'  'H + F '   10.175   4   -1.89782752D+01  8.96449417D+00 -1.23784354D+00  6.44108945D-02 3 1 1 9 1 99 -1
    717  '             8001.01'  'Hg+ H '   7.447   3    9.99665833D+00 -2.64190984D+00  2.72476358D-01 3 1 1 80 1 99 -1
    718  '             1201.01'  'Mg+ H '   5.566   3    9.49548356D+00 -2.55450255D+00  2.71824916D-01 3 1 1 12 1 99 -1
    719  '              707.01'  'N N +'   5.821   4   -4.06750621D+00  3.77515253D+00 -6.20867522D-01  4.11362111D-02 2 7 2 99 -1
    720  '             1010.01'  'NeNe+'   20.264   3   -1.25915599D+00  8.85674103D-01  6.12789514D-02 2 10 2 99 -1
    721  '             1001.01'  'NeH +'   11.518   3    4.83080400D+00 -1.39472623D+00  1.77452725D-01 3 1 1 10 1 99 -1
    722  '              701.01'  'N H +'   10.068   4   -3.46880551D+01  1.46677297D+01 -1.89860350D+00  9.01752523D-02 3 1 1 7 1 99 -1
    723  '              708.01'  'N O +'  2.767   3    6.82230110D+00 -1.40760158D+00  1.84184290D-01 3 7 1 8 1 99 -1
    724  '             1607.01'  'N S +'   4.060   3    5.46297649D+00 -9.40042763D-01  1.66421645D-01 3 7 1 16 1 99 -1
    725  '              808.01'  'O O +'   6.955   3    8.21240778D+00 -1.60340575D+00  2.02424658D-01 2 8 2 99 -1
    726  '              801.01'  'O + H '   8.528   4   -2.89088235D+01  1.26145101D+01 -1.69238564D+00  8.30834525D-02 3 1 1 8 1 99 -1
    727  '             1515.01'  'P P +'   5.496   4   -1.53960443D+01  6.76565468D+00 -7.12403816D-01  3.49308863D-02 2 15 2 99 -1
    728  '             1501.01'  'P + H '   7.126   3    5.83577016D+00 -1.15861686D+00  1.67681099D-01 3 1 1 15 1 99 -1
    729  '             1508.01'  'P + O '   2.076   3    4.17550593D+00 -5.51765265D-01  1.39842823D-01 3 8 1 15 1 99 -1
    730  '             1616.01'  'S S +'   4.990  3    1.93427516D+00  3.86651258D-01  8.83354976D-02 2 16 2 99 -1
    731  '             1601.01'  'S + H '   6.880   3    6.27272028D+00 -1.32817804D+00  1.74933817D-01 3 1 1 16 1 99 -1
    732  '             1401.01'  'Si+ H '   4.981   4   -1.43090530D+01  6.50803931D+00 -8.73736071D-01  4.73792583D-02 3 1 1 14 1 99 -1
    733  '             1408.01'  'Si+ O '   3.171   3    3.73433028D+00 -2.72661517D-01  1.23426492D-01 3 8 1 14 1 99 -1
    734  '             1608.01'  'S + O '   2.721   3    4.86349367D+00 -4.02477350D-01  1.30201486D-01 3 8 1 16 1 99 -1
    735  '             7308.01'  'Ta+ O '   -0.280   3    5.65056643D+00 -6.65658875D-01  1.53566529D-01 3 8 1 73 1 99 -1
    736  '             3001.01'  'Zn+ H '   6.894   4   -3.59005658D+00  2.48846485D+00 -3.78220999D-01  2.75750301D-02 3 1 1 30 1 99 -1
    800  '            10101.01'  'H H H + ' 4.77   7 181.0370601625168376  -134.8220028865232507    38.4125953763934831    -4.8902134406892195     0.2131650158739452     0.0079746152735982    -0.0006991796693108  2 1 3 99 -1
    801  '              126.00'  'FeH  '   -1.590   6 0.1552109D0 .3983233D0 .6073527D0 -.198406D0 2.47056D-02 -9.90570D-04 2 1 1 26 1
    802  '              822.01'  'TiO + '   -0.47   6    6.56657111D+02 -3.92726831D+02  9.35720455D+01 -1.09899729D+01  6.36545259D-01 -1.44609823D-02 3 8 1 22 1 99 -1
    803  '              840.01'  'ZrO + '   -1.79   6    3.36558446D+01 -4.42385014D-01 -4.77049741D+00  1.27806170D+00 -1.24443836D-01  4.30094160D-03 3 8 1 40 1 99 -1
    804  '              857.01'  'LaO +  '   -3.28   6    3.91943271D+03 -2.44965300D+03  6.10100663D+02 -7.55606585D+01  4.65378755D+00 -1.13934042D-01 3 8 1 57 1 99 -1
